audio_file,folder,filename,lyrics,lyrics_file,word_count
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092551.mp3,092,092551.mp3,Let's go!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092551.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092554.mp3,092,092554.mp3,Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092554.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092556.mp3,092,092556.mp3,absorbs water source and buricular valve passes from the dead to the egg put the egg Yin Yang,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092556.txt,18
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092562.mp3,092,092562.mp3,Happy New Year!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092562.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092564.mp3,092,092564.mp3,[♪OUTRO MUSIC PLAYS [♪OUTRO MUSICyes,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092564.txt,5
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092868.mp3,092,092868.mp3,I think it's a big deal I think it's all a thing that's a big deal This baby is a genius and a whos No one will be but be the fucking eternal cause This baby is a genius and a fine This baby is a genius and a fine They're a few who's to love us on trees They're here to serve us on their own Their below head's all facemakers No gifts on bitte,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092868.txt,76
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092872.mp3,092,092872.mp3,violets,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092872.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092873.mp3,092,092873.mp3,Dear guide Dear guide Dear guide Of wonderful guide Dear guide Dear guide Oh,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092873.txt,14
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092874.mp3,092,092874.mp3,Music Music Music Music Music Music Music Music Music Music Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092874.txt,11
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092878.mp3,092,092878.mp3,Two. And I read your father. And he's called assistant manual. The assistant colon was recognized by あんなんなんふんすごいなんかながら A Plays Rel lira shelf four,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092878.txt,24
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092881.mp3,092,092881.mp3,"dicen I'm in the world, I'm in the world. I'm in the world, I'm in the world.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092881.txt,17
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092885.mp3,092,092885.mp3,Hang on!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092885.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092886.mp3,092,092886.mp3,weekend Today Me I in Prominense in SP,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092886.txt,8
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092887.mp3,092,092887.mp3,is,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092887.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092889.mp3,092,092889.mp3,children,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092889.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092947.mp3,092,092947.mp3,"music Music Oh, oh, oh, oh, oh, oh, oh, oh.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092947.txt,10
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092950.mp3,092,092950.mp3,do,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092950.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/092/092952.mp3,092,092952.mp3,The building.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/092_092952.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093074.mp3,093,093074.mp3,"It's been so long seeing songs I could not possibly still meet I guess they're lies, but they lost the truth they had It's so hard to get well, writing postcards home from hell Rather pack, rather leave this home It's the way",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093074.txt,43
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093075.mp3,093,093075.mp3,"If you leave before I leave, don't let it trouble you much Cause I believe a part of me will go there with you love And I know a part of you is there inside of my blood So my heart will keep on dancing with you flood after flood Make me a promise when I go you won't lock this body up in a casket Let me grow from the ground so later you can fly around and sing your song in my branches Make me a promise when I go you won't lock this body up in a casket Let me grow from the ground",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093075.txt,107
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093076.mp3,093,093076.mp3,"Take away the life, vacation for a while And while the music in your kiss begins to see a microphone Our fingertips conduct a symphony style And by the second movement in houses are whistling and all with Ratchets are snapping in our spin and skin is twisting against skin And I am...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093076.txt,53
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093363.mp3,093,093363.mp3,you,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093363.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093518.mp3,093,093518.mp3,Music Music Music Music Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093518.txt,5
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093519.mp3,093,093519.mp3,12,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093519.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093520.mp3,093,093520.mp3,I believe we can perform live with two boys,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093520.txt,9
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093521.mp3,093,093521.mp3,Music Music Music Music Music Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093521.txt,6
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093522.mp3,093,093522.mp3,medicascular technical,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093522.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093523.mp3,093,093523.mp3,Happy New Year!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093523.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093704.mp3,093,093704.mp3,"Girl, that it's only just a habit, it's not me You're so easy, don't you see? All my tired and all my love you And I'm not about to start Don't you dare you wonder for me Not afraid you'll break my heart To learn how",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093704.txt,46
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093710.mp3,093,093710.mp3,"We'll make the way to the sea Oh, how we hang in the leaves Of this dusty old boundary If you're on the left of me It's where I'll be In this dusty old boundary",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093710.txt,35
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093712.mp3,093,093712.mp3,I'm barely tonight Let the rain pour down again Rain in my hands Where you're living When the morning died away,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093712.txt,21
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093716.mp3,093,093716.mp3,"Love someone loves you, my new year My new year, my new year My new year, my new year My new year, my new year",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093716.txt,25
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093727.mp3,093,093727.mp3,"Alright and for before that, let me see it another time.. Ok,",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093727.txt,12
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093867.mp3,093,093867.mp3,Firmen Stings Pervers Pawn Dump Emlins Turn To Banjo Broadmi,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093867.txt,10
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093868.mp3,093,093868.mp3,Recall The Token Qi Khor,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093868.txt,5
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093917.mp3,093,093917.mp3,Thank you.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093917.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093918.mp3,093,093918.mp3,.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093918.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093919.mp3,093,093919.mp3,anges music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093919.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093920.mp3,093,093920.mp3,for,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093920.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093940.mp3,093,093940.mp3,music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093940.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093942.mp3,093,093942.mp3,Spring,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093942.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093943.mp3,093,093943.mp3,I wouldn't do it any relationically.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093943.txt,6
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093950.mp3,093,093950.mp3,and sometimes I get hold of guidance,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093950.txt,7
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093956.mp3,093,093956.mp3,I played eggs!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093956.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093983.mp3,093,093983.mp3,"I'm not too sad, but I'm not a moron It's better than I'm not a man Bring it on the same, bring it on the night All you want to say I'm not a man, it's better than I'm not a man Bring it on the same, bring it on the night All you want to say is that I'm not a man",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093983.txt,63
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093985.mp3,093,093985.mp3,Yes! Wow! Why does it make sense? I'm afraid he's not again I'm tired of shouting my face,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093985.txt,18
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/093/093986.mp3,093,093986.mp3,"Nah, we shake ourats once again",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/093_093986.txt,6
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094026.mp3,094,094026.mp3,"I will just find a duo for the point that I will do. This is how they will make the most of the judges taking through. The only thing I want to tell them about is the whole. Which I must have loved and they would have loved so much. Yeah, after all this time I see, yeah. I know when I'll find me out. But the whole thing will just find me out. Yeah, I'll just run. I'll take you with me. Take the fight out. I'll take you with me. Take the fight out. I'll take you with me.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094026.txt,101
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094033.mp3,094,094033.mp3,Fixation's�� G G G G G G G G G G G G G G G G G G G G G G G G G,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094033.txt,26
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094034.mp3,094,094034.mp3,Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094034.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094035.mp3,094,094035.mp3,The,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094035.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094036.mp3,094,094036.mp3,music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094036.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094037.mp3,094,094037.mp3,so,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094037.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094038.mp3,094,094038.mp3,Music Music Music Music Music Music Music Music Music Music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094038.txt,10
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094039.mp3,094,094039.mp3,music,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094039.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094093.mp3,094,094093.mp3,иту,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094093.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094099.mp3,094,094099.mp3,and fans here you're dead to your blessings your who disappears to a quarter,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094099.txt,14
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094101.mp3,094,094101.mp3,what what,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094101.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094102.mp3,094,094102.mp3,Be of鸦 and根 I'm your man again Don't Lookっ'em<|tl|> employing to call me I'm gonna pal description I,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094102.txt,18
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094348.mp3,094,094348.mp3,"We gotta dread our dress so jump your feet なん to falter them Drunk do it Ah, its a magical sound predicts Golden bear stabilisation",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094348.txt,25
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094411.mp3,094,094411.mp3,Que Bibliotholge,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094411.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094415.mp3,094,094415.mp3,Who takes out food and food Парш 곁,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094415.txt,8
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094419.mp3,094,094419.mp3,It's a day covered in warmest days It is a kiss day It's a day covered in warmest days in harder drinks,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094419.txt,22
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094422.mp3,094,094422.mp3,Want your own boy no going back it tastes and your own girl got it Flooding your veins is not having it Pesting your options before it's too late Turn old and grey Play it away turn old and grey Play it away Love's like a virus and I'm brave Spursed in and the mind goes blank Want your own boy no going back,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094422.txt,64
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/094/094423.mp3,094,094423.mp3,"Cause I won't be a march, I'll be a march, asterisk We are friends with an asterisk We'll fall step back to the shore Ooh, see so far, yeah, see so far, asterisk",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/094_094423.txt,33
